Assessment,Trial,Cycle,Location,Statistic,Value
GY,SRPN,2009,North Platte,MSE,137178.86
GY,SRPN,2009,North Platte,Replications,3
GY,SRPN,2009,Sidney,Mean,5119
GY,SRPN,2009,Sidney,CV,8.9
GY,SRPN,2009,Sidney,LSD(0.05),751
GY,SRPN,2009,Sidney,MSE,211479.28
GY,SRPN,2009,Sidney,Replications,3
GY,SRPN,2009,Alliance,Mean,5443
GY,SRPN,2009,Alliance,CV,9.1
GY,SRPN,2009,Alliance,LSD(0.05),809
GY,SRPN,2009,Alliance,MSE,245315.46
GY,SRPN,2009,Alliance,Replications,3
GY,NRPN,2010,Goodland,Mean,4459
GY,NRPN,2010,Goodland,CV,5.6
GY,NRPN,2010,Goodland,LSD(0.05),408
GY,NRPN,2010,Goodland,Replications,3
GY,NRPN,2010,Lincoln,Mean,4411
GY,NRPN,2010,Lincoln,CV,10.4
GY,NRPN,2010,Lincoln,LSD(0.05),752
GY,NRPN,2010,Lincoln,Replications,3
GY,NRPN,2010,North Platte,Mean,2404
GY,NRPN,2010,North Platte,CV,15.9
GY,NRPN,2010,North Platte,LSD(0.05),625
GY,NRPN,2010,North Platte,Replications,3
GY,NRPN,2010,Sidney,Mean,3736
GY,NRPN,2010,Sidney,CV,11.0
GY,NRPN,2010,Sidney,LSD(0.05),670
GY,NRPN,2010,Sidney,Replications,3
GY,NRPN,2010,Alliance,Mean,3368
GY,NRPN,2010,Alliance,CV,11.3
GY,NRPN,2010,Alliance,LSD(0.05),623
GY,NRPN,2010,Alliance,Replications,3
GY,NRPN,2010,Brookings,Mean,3434
GY,NRPN,2010,Brookings,CV,11.0
GY,NRPN,2010,Brookings,LSD(0.05),614
GY,NRPN,2010,Brookings,Replications,3
GY,NRPN,2010,Dakota Lakes,Mean,4463
GY,NRPN,2010,Dakota Lakes,CV,8.9
GY,NRPN,2010,Dakota Lakes,LSD(0.05),651
GY,NRPN,2010,Dakota Lakes,Replications,3
GY,NRPN,2010,Prosper,Mean,4387
GY,NRPN,2010,Prosper,CV,6.8
GY,NRPN,2010,Prosper,LSD(0.05),423
GY,NRPN,2010,Prosper,Replications,4
GY,NRPN,2010,Williston,Mean,2334
GY,NRPN,2010,Williston,CV,25.8
GY,NRPN,2010,Williston,LSD(0.05),983
GY,NRPN,2010,Williston,Replications,3
GY,NRPN,2010,Hettinger,Mean,4812
GY,NRPN,2010,Hettinger,CV,9.5
GY,NRPN,2010,Hettinger,LSD(0.05),742
GY,NRPN,2010,Hettinger,Replications,3
GY,NRPN,2010,Pine Bluff,Mean,1809
GY,NRPN,2010,Pine Bluff,CV,20.6
GY,NRPN,2010,Pine Bluff,LSD(0.05),610
GY,NRPN,2010,Pine Bluff,Replications,3
GY,NRPN,2010,Moccasin,Mean,4285
GY,NRPN,2010,Moccasin,CV,5.9
GY,NRPN,2010,Moccasin,LSD(0.05),412
GY,NRPN,2010,Moccasin,Replications,3
GY,NRPN,2010,St. Paul,Mean,5168
GY,NRPN,2010,St. Paul,CV,14.3
GY,NRPN,2010,St. Paul,LSD(0.05),1205
GY,NRPN,2010,St. Paul,Replications,3
GY,NRPN,2010,Crookston,Mean,7121
GY,NRPN,2010,Crookston,CV,8.8
GY,NRPN,2010,Crookston,LSD(0.05),891
GY,NRPN,2010,Crookston,Replications,4
GY,SRPN,2010,Clovis (Dry),Mean,2991
GY,SRPN,2010,Clovis (Dry),CV,18.9
GY,SRPN,2010,Clovis (Dry),LSD(0.05),NA
GY,SRPN,2010,Clovis (Dry),Replications,3
GY,SRPN,2010,Clovis (Irr),Mean,6729
GY,SRPN,2010,Clovis (Irr),CV,8.6
GY,SRPN,2010,Clovis (Irr),LSD(0.05),931
GY,SRPN,2010,Clovis (Irr),Replications,3
GY,SRPN,2010,Farmington (Irr),Mean,2634
GY,SRPN,2010,Farmington (Irr),CV,25.4
GY,SRPN,2010,Farmington (Irr),LSD(0.05),936
GY,SRPN,2010,Farmington (Irr),Replications,4
GY,SRPN,2010,Bushland (Dry),Mean,2393
GY,SRPN,2010,Bushland (Dry),CV,7.5
GY,SRPN,2010,Bushland (Dry),LSD(0.05),291
GY,SRPN,2010,Bushland (Dry),Replications,3
GY,SRPN,2010,Bushland (Irr),Mean,5233
GY,SRPN,2010,Bushland (Irr),CV,7.3
GY,SRPN,2010,Bushland (Irr),LSD(0.05),617
GY,SRPN,2010,Bushland (Irr),Replications,3
GY,SRPN,2010,Chillicothe,Mean,3400
GY,SRPN,2010,Chillicothe,CV,7.9
GY,SRPN,2010,Chillicothe,LSD(0.05),432
GY,SRPN,2010,Chillicothe,Replications,3
GY,SRPN,2010,Prosper,Mean,3247
GY,SRPN,2010,Prosper,CV,8.3
GY,SRPN,2010,Prosper,LSD(0.05),438
GY,SRPN,2010,Prosper,Replications,3
GY,SRPN,2010,Stillwater,Mean,2632
GY,SRPN,2010,Stillwater,CV,11.4
GY,SRPN,2010,Stillwater,LSD(0.05),487
GY,SRPN,2010,Stillwater,Replications,3
GY,SRPN,2010,Goodwell (Irr),Mean,4483
GY,SRPN,2010,Goodwell (Irr),CV,9.7
GY,SRPN,2010,Goodwell (Irr),LSD(0.05),703
GY,SRPN,2010,Goodwell (Irr),Replications,3
GY,SRPN,2010,Lahoma,Mean,1613
GY,SRPN,2010,Lahoma,CV,15.9
GY,SRPN,2010,Lahoma,LSD(0.05),415
GY,SRPN,2010,Lahoma,Replications,3
GY,SRPN,2010,Granite,Mean,3180
GY,SRPN,2010,Granite,CV,11.8
GY,SRPN,2010,Granite,LSD(0.05),608
GY,SRPN,2010,Granite,Replications,3
GY,SRPN,2010,Akron,Mean,3722
GY,SRPN,2010,Akron,CV,9.6
GY,SRPN,2010,Akron,LSD(0.05),574
GY,SRPN,2010,Akron,Replications,3
GY,SRPN,2010,Burlington,Mean,4952
GY,SRPN,2010,Burlington,CV,7.7
GY,SRPN,2010,Burlington,LSD(0.05),617
GY,SRPN,2010,Burlington,Replications,3
GY,SRPN,2010,Fort Collins (Irr),Mean,5382
GY,SRPN,2010,Fort Collins (Irr),CV,5.1
GY,SRPN,2010,Fort Collins (Irr),LSD(0.05),447
GY,SRPN,2010,Fort Collins (Irr),Replications,3
GY,SRPN,2010,Walsh,Mean,3119
GY,SRPN,2010,Walsh,CV,14.1
GY,SRPN,2010,Walsh,LSD(0.05),712
GY,SRPN,2010,Walsh,Replications,3
GY,SRPN,2010,Hays,Mean,3913
GY,SRPN,2010,Hays,CV,7.3
GY,SRPN,2010,Hays,LSD(0.05),461
GY,SRPN,2010,Hays,Replications,3
GY,SRPN,2010,Hutchinson,Mean,2913
GY,SRPN,2010,Hutchinson,CV,12.3
GY,SRPN,2010,Hutchinson,LSD(0.05),582
GY,SRPN,2010,Hutchinson,Replications,3
GY,SRPN,2010,Salina,Mean,2871
GY,SRPN,2010,Salina,CV,9.3
GY,SRPN,2010,Salina,LSD(0.05),433
GY,SRPN,2010,Salina,Replications,3
GY,SRPN,2010,Colby,Mean,4838
GY,SRPN,2010,Colby,CV,5.0
GY,SRPN,2010,Colby,LSD(0.05),390
GY,SRPN,2010,Colby,Replications,3
GY,SRPN,2010,Garden City,Mean,3814
GY,SRPN,2010,Garden City,CV,6.0
GY,SRPN,2010,Garden City,LSD(0.05),367
GY,SRPN,2010,Garden City,Replications,3
GY,SRPN,2010,Wichita,Mean,3326
GY,SRPN,2010,Wichita,CV,15.0
GY,SRPN,2010,Wichita,LSD(0.05),990
GY,SRPN,2010,Wichita,Replications,2
GY,SRPN,2010,Winfield,Mean,2771
GY,SRPN,2010,Winfield,CV,10.9
GY,SRPN,2010,Winfield,LSD(0.05),490
GY,SRPN,2010,Winfield,Replications,3
GY,SRPN,2010,Lincoln,Mean,5094
GY,SRPN,2010,Lincoln,CV,10.9
GY,SRPN,2010,Lincoln,LSD(0.05),899
GY,SRPN,2010,Lincoln,Replications,3
GY,SRPN,2010,Clay Center,Mean,2940
GY,SRPN,2010,Clay Center,CV,9.0
GY,SRPN,2010,Clay Center,LSD(0.05),426
GY,SRPN,2010,Clay Center,Replications,3
GY,SRPN,2010,North Platte,Mean,2336
GY,SRPN,2010,North Platte,CV,16.8
GY,SRPN,2010,North Platte,LSD(0.05),634
GY,SRPN,2010,North Platte,Replications,3
GY,SRPN,2010,Sidney,Mean,3601
GY,SRPN,2010,Sidney,CV,10.2
GY,SRPN,2010,Sidney,LSD(0.05),593
GY,SRPN,2010,Sidney,Replications,3
GY,SRPN,2010,Alliance,Mean,3159
GY,SRPN,2010,Alliance,CV,13.9
GY,SRPN,2010,Alliance,LSD(0.05),710
GY,SRPN,2010,Alliance,Replications,3
GY,SRPN,2010,Brookings,Mean,3704
GY,SRPN,2010,Brookings,CV,12.0
GY,SRPN,2010,Brookings,LSD(0.05),717
GY,SRPN,2010,Brookings,Replications,2
GY,SRPN,2010,Dakota Lakes,Mean,4583
GY,SRPN,2010,Dakota Lakes,CV,16.6
GY,SRPN,2010,Dakota Lakes,LSD(0.05),1226
GY,SRPN,2010,Dakota Lakes,Replications,2
GY,SRPN,2010,Pine Bluff,Mean,2328
GY,SRPN,2010,Pine Bluff,CV,11.3
GY,SRPN,2010,Pine Bluff,LSD(0.05),426
GY,SRPN,2010,Pine Bluff,Replications,3
GY,NRPN,2011,Lincoln,Mean,3799
GY,NRPN,2011,Lincoln,CV,9.7
GY,NRPN,2011,Lincoln,LSD(0.05),595
GY,NRPN,2011,Lincoln,MSE,138346.62
GY,NRPN,2011,Lincoln,Replications,3
GY,NRPN,2011,North Platte,Mean,2833
GY,NRPN,2011,North Platte,CV,10.3
GY,NRPN,2011,North Platte,LSD(0.05),467
GY,NRPN,2011,North Platte,MSE,85185.12
GY,NRPN,2011,North Platte,Replications,3
GY,NRPN,2011,Alliance,Mean,4280
GY,NRPN,2011,Alliance,CV,8.7
GY,NRPN,2011,Alliance,LSD(0.05),598
GY,NRPN,2011,Alliance,MSE,139783.6
GY,NRPN,2011,Alliance,Replications,3
GY,NRPN,2011,Brookings,Mean,4650
GY,NRPN,2011,Brookings,CV,8.6
GY,NRPN,2011,Brookings,LSD(0.05),655
GY,NRPN,2011,Brookings,MSE,173072.93
GY,NRPN,2011,Brookings,Replications,3
GY,NRPN,2011,Dakota Lakes,Mean,4646
GY,NRPN,2011,Dakota Lakes,CV,11.4
GY,NRPN,2011,Dakota Lakes,LSD(0.05),869
GY,NRPN,2011,Dakota Lakes,MSE,111867.83
GY,NRPN,2011,Dakota Lakes,Replications,3
GY,NRPN,2011,Winner,Mean,2876
GY,NRPN,2011,Winner,CV,16.4
GY,NRPN,2011,Winner,LSD(0.05),772
GY,NRPN,2011,Winner,MSE,223146.11
GY,NRPN,2011,Winner,Replications,3
GY,NRPN,2011,Crookston,Mean,4643
GY,NRPN,2011,Crookston,CV,16.5
GY,NRPN,2011,Crookston,LSD(0.05),1224
GY,NRPN,2011,Crookston,MSE,584936.13
GY,NRPN,2011,Crookston,Replications,3
GY,NRPN,2011,Prosper,Mean,2067
GY,NRPN,2011,Prosper,CV,14.8
GY,NRPN,2011,Prosper,LSD(0.05),425
GY,NRPN,2011,Prosper,MSE,94224.24
GY,NRPN,2011,Prosper,Replications,4
GY,NRPN,2011,Williston,Mean,4336
GY,NRPN,2011,Williston,CV,7.4
GY,NRPN,2011,Williston,LSD(0.05),446
GY,NRPN,2011,Williston,MSE,103663.29
GY,NRPN,2011,Williston,Replications,4
GY,NRPN,2011,Bozeman,Mean,4207
GY,NRPN,2011,Bozeman,CV,11.8
GY,NRPN,2011,Bozeman,LSD(0.05),799
GY,NRPN,2011,Bozeman,MSE,249441.17
GY,NRPN,2011,Bozeman,Replications,3
GY,NRPN,2011,Moccasin,Mean,3087
GY,NRPN,2011,Moccasin,CV,10.7
GY,NRPN,2011,Moccasin,LSD(0.05),532
GY,NRPN,2011,Moccasin,MSE,110546.93
GY,NRPN,2011,Moccasin,Replications,3
GY,NRPN,2011,Lethbridge,Mean,5650
GY,NRPN,2011,Lethbridge,CV,7.8
GY,NRPN,2011,Lethbridge,LSD(0.05),707
GY,NRPN,2011,Lethbridge,MSE,195223.7
GY,NRPN,2011,Lethbridge,Replications,3
GY,SRPN,2011,Clovis (Dry),Mean,976
GY,SRPN,2011,Clovis (Dry),CV,19.0
GY,SRPN,2011,Clovis (Dry),LSD(0.05),297
GY,SRPN,2011,Clovis (Dry),MSE,34407.162
GY,SRPN,2011,Clovis (Dry),Replications,3
GY,SRPN,2011,Clovis (Irr),Mean,4645
GY,SRPN,2011,Clovis (Irr),CV,10.9
GY,SRPN,2011,Clovis (Irr),LSD(0.05),811
GY,SRPN,2011,Clovis (Irr),MSE,256545.8
GY,SRPN,2011,Clovis (Irr),Replications,3
GY,SRPN,2011,Farmington (Irr),Mean,3390
GY,SRPN,2011,Farmington (Irr),CV,21.6
GY,SRPN,2011,Farmington (Irr),LSD(0.05),1173
GY,SRPN,2011,Farmington (Irr),MSE,537589
GY,SRPN,2011,Farmington (Irr),Replications,3
GY,SRPN,2011,Prosper,Mean,3939
GY,SRPN,2011,Prosper,CV,9.5
GY,SRPN,2011,Prosper,LSD(0.05),600
GY,SRPN,2011,Prosper,MSE,140543.52
GY,SRPN,2011,Prosper,Replications,3
GY,SRPN,2011,Bushland (Dry),Mean,876
GY,SRPN,2011,Bushland (Dry),CV,12.7
GY,SRPN,2011,Bushland (Dry),LSD(0.05),178
GY,SRPN,2011,Bushland (Dry),MSE,12421.684
GY,SRPN,2011,Bushland (Dry),Replications,3
GY,SRPN,2011,Bushland (Irr),Mean,4286
GY,SRPN,2011,Bushland (Irr),CV,9.9
GY,SRPN,2011,Bushland (Irr),LSD(0.05),677
GY,SRPN,2011,Bushland (Irr),MSE,179043.26
GY,SRPN,2011,Bushland (Irr),Replications,3
GY,SRPN,2011,Stillwater,Mean,2563
GY,SRPN,2011,Stillwater,CV,13.1
GY,SRPN,2011,Stillwater,LSD(0.05),540
GY,SRPN,2011,Stillwater,MSE,113977.8
GY,SRPN,2011,Stillwater,Replications,3
GY,SRPN,2011,Goodwell (Irr),Mean,3549
GY,SRPN,2011,Goodwell (Irr),CV,11.8
GY,SRPN,2011,Goodwell (Irr),LSD(0.05),676
GY,SRPN,2011,Goodwell (Irr),MSE,178491
GY,SRPN,2011,Goodwell (Irr),Replications,3
GY,SRPN,2011,Lahoma,Mean,2527
GY,SRPN,2011,Lahoma,CV,10.8
GY,SRPN,2011,Lahoma,LSD(0.05),442
GY,SRPN,2011,Lahoma,MSE,76430.33
GY,SRPN,2011,Lahoma,Replications,3
GY,SRPN,2011,Granite,Mean,1620
GY,SRPN,2011,Granite,CV,13.4
GY,SRPN,2011,Granite,LSD(0.05),348
GY,SRPN,2011,Granite,MSE,47163
GY,SRPN,2011,Granite,Replications,3
GY,SRPN,2011,Manhattan,Mean,3289
GY,SRPN,2011,Manhattan,CV,12.9
GY,SRPN,2011,Manhattan,LSD(0.05),680
GY,SRPN,2011,Manhattan,MSE,180444.55
GY,SRPN,2011,Manhattan,Replications,3
GY,SRPN,2011,Hutchinson,Mean,3746
GY,SRPN,2011,Hutchinson,CV,6.7
GY,SRPN,2011,Hutchinson,LSD(0.05),400
GY,SRPN,2011,Hutchinson,MSE,62385.401
GY,SRPN,2011,Hutchinson,Replications,3
GY,SRPN,2011,Hays,Mean,3315
GY,SRPN,2011,Hays,CV,8.4
GY,SRPN,2011,Hays,LSD(0.05),447
GY,SRPN,2011,Hays,MSE,78081.2
GY,SRPN,2011,Hays,Replications,3
GY,SRPN,2011,Burlington,Mean,3093
GY,SRPN,2011,Burlington,CV,7.6
GY,SRPN,2011,Burlington,LSD(0.05),375
GY,SRPN,2011,Burlington,MSE,54907.2
GY,SRPN,2011,Burlington,Replications,3
GY,SRPN,2011,Walsh,Mean,2342
GY,SRPN,2011,Walsh,CV,13.8
GY,SRPN,2011,Walsh,LSD(0.05),518
GY,SRPN,2011,Walsh,MSE,104752
GY,SRPN,2011,Walsh,Replications,3
GY,SRPN,2011,Akron,Mean,4320
GY,SRPN,2011,Akron,CV,9.6
GY,SRPN,2011,Akron,LSD(0.05),665
GY,SRPN,2011,Akron,MSE,172780.73
GY,SRPN,2011,Akron,Replications,3
GY,SRPN,2011,Julesburg,Mean,3860
GY,SRPN,2011,Julesburg,CV,7.2
GY,SRPN,2011,Julesburg,LSD(0.05),445
GY,SRPN,2011,Julesburg,MSE,77331.1
GY,SRPN,2011,Julesburg,Replications,3
GY,SRPN,2011,Fort Collins (Irr),Mean,6248
GY,SRPN,2011,Fort Collins (Irr),CV,7.8
GY,SRPN,2011,Fort Collins (Irr),LSD(0.05),784
GY,SRPN,2011,Fort Collins (Irr),MSE,239929.8
GY,SRPN,2011,Fort Collins (Irr),Replications,3
GY,SRPN,2011,Lincoln,Mean,4250
GY,SRPN,2011,Lincoln,CV,11.6
GY,SRPN,2011,Lincoln,LSD(0.05),789
GY,SRPN,2011,Lincoln,MSE,242997.67
GY,SRPN,2011,Lincoln,Replications,3
GY,SRPN,2011,North Platte,Mean,2792
GY,SRPN,2011,North Platte,CV,10.4
GY,SRPN,2011,North Platte,LSD(0.05),459
GY,SRPN,2011,North Platte,MSE,82123.43
GY,SRPN,2011,North Platte,Replications,3
GY,SRPN,2011,Alliance,Mean,4361
GY,SRPN,2011,Alliance,CV,9.0
GY,SRPN,2011,Alliance,LSD(0.05),630
GY,SRPN,2011,Alliance,MSE,154814.35
GY,SRPN,2011,Alliance,Replications,3
GY,SRPN,2011,Brookings,Mean,5070
GY,SRPN,2011,Brookings,CV,6.4
GY,SRPN,2011,Brookings,LSD(0.05),522
GY,SRPN,2011,Brookings,MSE,106411.98
GY,SRPN,2011,Brookings,Replications,3
GY,SRPN,2011,Dakota Lakes,Mean,4567
GY,SRPN,2011,Dakota Lakes,CV,10.3
GY,SRPN,2011,Dakota Lakes,LSD(0.05),753
GY,SRPN,2011,Dakota Lakes,MSE,221552.2
GY,SRPN,2011,Dakota Lakes,Replications,3
GY,SRPN,2011,Winner,Mean,3022
GY,SRPN,2011,Winner,CV,18.1
GY,SRPN,2011,Winner,LSD(0.05),877
GY,SRPN,2011,Winner,MSE,300641.41
GY,SRPN,2011,Winner,Replications,3
GY,SRPN,2011,Columbia,Mean,1598
GY,SRPN,2011,Columbia,CV,17.2
GY,SRPN,2011,Columbia,LSD(0.05),440
GY,SRPN,2011,Columbia,MSE,75428.9
GY,SRPN,2011,Columbia,Replications,3
GY,SRPN,2011,Bozeman,Mean,4369
GY,SRPN,2011,Bozeman,CV,NA
GY,SRPN,2011,Bozeman,LSD(0.05),NA
GY,SRPN,2011,Bozeman,MSE,NA
GY,SRPN,2011,Bozeman,Replications,1
GY,NRPN,2012,Wichita,Mean,2758
GY,NRPN,2012,Wichita,CV,11.7
GY,NRPN,2012,Wichita,Replications,3
GY,NRPN,2012,Wichita,LSD(0.05),526
GY,NRPN,2012,Wichita,MSE,103792
GY,NRPN,2012,Lincoln,Mean,3182
GY,NRPN,2012,Lincoln,CV,9.9
GY,NRPN,2012,Lincoln,Replications,3
GY,NRPN,2012,Lincoln,LSD(0.05),519
GY,NRPN,2012,Lincoln,MSE,100837.3
GY,NRPN,2012,North Platte,Mean,2734
GY,NRPN,2012,North Platte,CV,8.1
GY,NRPN,2012,North Platte,Replications,3
GY,NRPN,2012,North Platte,LSD(0.05),360
GY,NRPN,2012,North Platte,MSE,48593.32
GY,NRPN,2012,Sidney,Mean,3870
GY,NRPN,2012,Sidney,CV,7.9
GY,NRPN,2012,Sidney,Replications,3
GY,NRPN,2012,Sidney,LSD(0.05),502
GY,NRPN,2012,Sidney,MSE,94342.87
GY,NRPN,2012,Brookings,Mean,4449
GY,NRPN,2012,Brookings,CV,9.4
GY,NRPN,2012,Brookings,Replications,3
GY,NRPN,2012,Brookings,LSD(0.05),683
GY,NRPN,2012,Brookings,MSE,174758.83
GY,NRPN,2012,Dakota Lakes,Mean,5344
GY,NRPN,2012,Dakota Lakes,CV,7.5
GY,NRPN,2012,Dakota Lakes,Replications,3
GY,NRPN,2012,Dakota Lakes,LSD(0.05),650
GY,NRPN,2012,Dakota Lakes,MSE,158343.51
GY,NRPN,2012,Winner,Mean,5447
GY,NRPN,2012,Winner,CV,10.8
GY,NRPN,2012,Winner,Replications,3
GY,NRPN,2012,Winner,LSD(0.05),957
GY,NRPN,2012,Winner,MSE,343644.72
GY,NRPN,2012,Prosper,Mean,4983
GY,NRPN,2012,Prosper,CV,10.6
GY,NRPN,2012,Prosper,Replications,4
GY,NRPN,2012,Prosper,LSD(0.05),743
GY,NRPN,2012,Prosper,MSE,276091
GY,NRPN,2012,Williston,Mean,3527
GY,NRPN,2012,Williston,CV,14.1
GY,NRPN,2012,Williston,Replications,4
GY,NRPN,2012,Williston,LSD(0.05),709
GY,NRPN,2012,Williston,MSE,250994.16
GY,NRPN,2012,Bellfield,Mean,4395
GY,NRPN,2012,Bellfield,CV,10.9
GY,NRPN,2012,Bellfield,Replications,4
GY,NRPN,2012,Bellfield,LSD(0.05),679
GY,NRPN,2012,Bellfield,MSE,230394.62
GY,NRPN,2012,Lingle,Mean,973
GY,NRPN,2012,Lingle,CV,32.7
GY,NRPN,2012,Lingle,Replications,3
GY,NRPN,2012,Lingle,LSD(0.05),504
GY,NRPN,2012,Lingle,MSE,95340.74
GY,NRPN,2012,Moccasin,Mean,2273
GY,NRPN,2012,Moccasin,CV,11.7
GY,NRPN,2012,Moccasin,Replications,3
GY,NRPN,2012,Moccasin,LSD(0.05),432
GY,NRPN,2012,Moccasin,MSE,69980.804
GY,NRPN,2012,Bozeman,Mean,5424
GY,NRPN,2012,Bozeman,CV,6.7
GY,NRPN,2012,Bozeman,Replications,3
GY,NRPN,2012,Bozeman,LSD(0.05),597
GY,NRPN,2012,Bozeman,MSE,133660.52
GY,NRPN,2012,Lethbridge,Mean,7061
GY,NRPN,2012,Lethbridge,CV,6.3
GY,NRPN,2012,Lethbridge,Replications,3
GY,NRPN,2012,Lethbridge,LSD(0.05),722
GY,NRPN,2012,Lethbridge,MSE,195454.34
GY,NRPN,2012,St. Paul,Mean,6064
GY,NRPN,2012,St. Paul,CV,8.7
GY,NRPN,2012,St. Paul,Replications,3
GY,NRPN,2012,St. Paul,LSD(0.05),866
GY,NRPN,2012,St. Paul,MSE,281048
GY,NRPN,2012,Crookston,Mean,4473
GY,NRPN,2012,Crookston,CV,8.4
GY,NRPN,2012,Crookston,Replications,3
GY,NRPN,2012,Crookston,LSD(0.05),618
GY,NRPN,2012,Crookston,MSE,143423.54
GY,SRPN,2012,Bushland (Irr),Mean,4787
GY,SRPN,2012,Bushland (Irr),CV,7.4
GY,SRPN,2012,Bushland (Irr),Replications,3
GY,SRPN,2012,Bushland (Irr),LSD(0.05),579
GY,SRPN,2012,Bushland (Irr),MSE,125870
GY,SRPN,2012,Bushland (Dry),Mean,1025
GY,SRPN,2012,Bushland (Dry),CV,11.8
GY,SRPN,2012,Bushland (Dry),Replications,3
GY,SRPN,2012,Bushland (Dry),LSD(0.05),197
GY,SRPN,2012,Bushland (Dry),MSE,14613.67
GY,SRPN,2012,Chillicothe,Mean,2802
GY,SRPN,2012,Chillicothe,CV,7.8
GY,SRPN,2012,Chillicothe,Replications,3
GY,SRPN,2012,Chillicothe,LSD(0.05),358
GY,SRPN,2012,Chillicothe,MSE,48146.88
GY,SRPN,2012,Prosper,Mean,4155
GY,SRPN,2012,Prosper,CV,8.0
GY,SRPN,2012,Prosper,Replications,3
GY,SRPN,2012,Prosper,LSD(0.05),545
GY,SRPN,2012,Prosper,MSE,111373.51
GY,SRPN,2012,McGregor,Mean,2054
GY,SRPN,2012,McGregor,CV,15.9
GY,SRPN,2012,McGregor,Replications,3
GY,SRPN,2012,McGregor,LSD(0.05),532
GY,SRPN,2012,McGregor,MSE,106315.14
GY,SRPN,2012,Farmington (Irr),Mean,5543
GY,SRPN,2012,Farmington (Irr),CV,15.9
GY,SRPN,2012,Farmington (Irr),Replications,4
GY,SRPN,2012,Farmington (Irr),LSD(0.05),1249
GY,SRPN,2012,Farmington (Irr),MSE,780185.2
GY,SRPN,2012,Stillwater,Mean,3738
GY,SRPN,2012,Stillwater,CV,10.9
GY,SRPN,2012,Stillwater,Replications,3
GY,SRPN,2012,Stillwater,LSD(0.05),586
GY,SRPN,2012,Stillwater,MSE,128869
GY,SRPN,2012,Goodwell (Irr),Mean,3784
GY,SRPN,2012,Goodwell (Irr),CV,13.6
GY,SRPN,2012,Goodwell (Irr),Replications,3
GY,SRPN,2012,Goodwell (Irr),LSD(0.05),847
GY,SRPN,2012,Goodwell (Irr),MSE,269261
GY,SRPN,2012,Lahoma,Mean,3565
GY,SRPN,2012,Lahoma,CV,8.9
GY,SRPN,2012,Lahoma,Replications,3
GY,SRPN,2012,Lahoma,LSD(0.05),520
GY,SRPN,2012,Lahoma,MSE,101238
GY,SRPN,2012,Granite,Mean,3593
GY,SRPN,2012,Granite,CV,10.2
GY,SRPN,2012,Granite,Replications,3
GY,SRPN,2012,Granite,LSD(0.05),599
GY,SRPN,2012,Granite,MSE,134335
GY,SRPN,2012,Manhattan,Mean,3043
GY,SRPN,2012,Manhattan,CV,8.4
GY,SRPN,2012,Manhattan,Replications,3
GY,SRPN,2012,Manhattan,LSD(0.05),425
GY,SRPN,2012,Manhattan,MSE,67639
GY,SRPN,2012,Hays,Mean,4360
GY,SRPN,2012,Hays,CV,6.9
GY,SRPN,2012,Hays,Replications,3
GY,SRPN,2012,Hays,LSD(0.05),494
GY,SRPN,2012,Hays,MSE,91603
GY,SRPN,2012,Larned,Mean,2633
GY,SRPN,2012,Larned,CV,16.5
GY,SRPN,2012,Larned,Replications,3
GY,SRPN,2012,Larned,LSD(0.05),711
GY,SRPN,2012,Larned,MSE,189724
GY,SRPN,2012,Colby,Mean,3940
GY,SRPN,2012,Colby,CV,10.6
GY,SRPN,2012,Colby,Replications,3
GY,SRPN,2012,Colby,LSD(0.05),688
GY,SRPN,2012,Colby,MSE,177386
GY,SRPN,2012,Wichita,Mean,3193
GY,SRPN,2012,Wichita,CV,9.7
GY,SRPN,2012,Wichita,Replications,3
GY,SRPN,2012,Wichita,LSD(0.05),507
GY,SRPN,2012,Wichita,MSE,96278
GY,SRPN,2012,Winfield,Mean,3738
GY,SRPN,2012,Winfield,CV,7.7
GY,SRPN,2012,Winfield,Replications,3
GY,SRPN,2012,Winfield,LSD(0.05),471
GY,SRPN,2012,Winfield,MSE,83023
GY,SRPN,2012,Fort Collins,Mean,4233
GY,SRPN,2012,Fort Collins,CV,9.0
GY,SRPN,2012,Fort Collins,Replications,3
GY,SRPN,2012,Fort Collins,LSD(0.05),629
GY,SRPN,2012,Fort Collins,MSE,148249
GY,SRPN,2012,Akron,Mean,3896
GY,SRPN,2012,Akron,CV,8.7
GY,SRPN,2012,Akron,Replications,3
GY,SRPN,2012,Akron,LSD(0.05),564
GY,SRPN,2012,Akron,MSE,119320
GY,SRPN,2012,Julesburg,Mean,3916
GY,SRPN,2012,Julesburg,CV,4.4
GY,SRPN,2012,Julesburg,Replications,3
GY,SRPN,2012,Julesburg,LSD(0.05),281
GY,SRPN,2012,Julesburg,MSE,29512
GY,SRPN,2012,Burlington,Mean,3878
GY,SRPN,2012,Burlington,CV,13.2
GY,SRPN,2012,Burlington,Replications,3
GY,SRPN,2012,Burlington,LSD(0.05),848
GY,SRPN,2012,Burlington,MSE,269506
GY,SRPN,2012,Lincoln,Mean,2925
GY,SRPN,2012,Lincoln,CV,9.6
GY,SRPN,2012,Lincoln,Replications,3
GY,SRPN,2012,Lincoln,LSD(0.05),456
GY,SRPN,2012,Lincoln,MSE,77944
GY,SRPN,2012,Clarkton,Mean,3916
GY,SRPN,2012,Clarkton,CV,8.7
GY,SRPN,2012,Clarkton,Replications,3
